date,0
2024-04-05,-0.0317396556748338
2024-03-29,0.0440459148774039
2024-03-29,-0.0007817937381518
2024-02-29,0.0777335497987689
2024-02-29,0.0794857173064345
2024-01-31,-0.0088896074070358
2024-01-31,-0.0440013676398651
2023-12-29,0.0700119708150857
2023-12-29,0.0614341071938647
2023-11-30,0.0881134733818481
2023-11-30,0.10950363734707
2023-10-31,-0.0797471930565496
2023-10-31,-0.0549877378301471
2023-09-29,-0.0597087594351696
2023-09-29,-0.0557455575573875
2023-08-31,-0.0199967513851511
2023-08-31,-0.0168505437397116
2023-07-31,0.0789875977887475
2023-07-31,0.0775866678355644
2023-06-30,0.117870307785749
2023-06-30,0.177539418438178
2023-05-31,-0.0317158730779963
2023-05-31,0.0756767774986737
2023-04-28,-0.0119045145763003
2023-04-28,-0.0115575178719789
2023-03-31,0.0867477537777846
2023-03-31,0.0305478076190999
2023-02-28,-0.078674845056646
2023-02-28,-0.0709754857147581
2023-01-31,0.148045397835973
2023-01-31,0.150945137709491
2022-12-30,-0.0665901787708539
2022-12-30,-0.114174858157611
2022-11-30,0.0686735187960361
2022-11-30,0.0150556175079961
2022-10-31,0.0068374877097677
2022-10-31,0.0110190443137958
2022-09-30,-0.117735875517411
2022-09-30,-0.0871606348597759
2022-08-31,-0.0350571104109059
2022-08-31,-0.0444540067416971
2022-07-29,0.0386487593987197
2022-07-29,0.184737448437737
2022-06-30,-0.0961173578310919
2022-06-30,-0.108378408558767
2022-05-31,0.0186390844308781
2022-05-31,-0.0517770977746379
2022-04-29,-0.140615851835186
2022-04-29,-0.118984656133373
2022-03-31,-0.0543045637878353
2022-02-28,-0.0163647031185975
2022-01-31,-0.0384876734757677
2021-12-31,-0.0708047796656763
2021-11-30,0.079186547775339
2021-10-29,0.073466378449368
2021-09-30,-0.0794669314413411
2021-08-31,-0.0076173785547077
2021-07-30,0.0368987195564107
2021-06-30,0.0436057888736049
2021-05-31,0.0005767175468037
2021-04-30,0.0747567153847447
2021-03-31,-0.0518896994354443
2021-02-26,-0.0576535901770616
2021-01-29,-0.0371779076778985
2020-12-31,-0.0175495790500747
2020-11-30,0.0176970107036075
2020-10-30,-0.0309678343775487
2020-09-30,0.0051088767897379
2020-08-31,-0.0456656706690858
2020-07-31,0.0441731935305778
2020-06-30,0.0019067636764086
2020-05-29,-0.0705307019976097
2020-04-30,0.0113874397703795
2020-03-31,0.0705554180844305
2020-02-28,0.0684767057734145
2020-01-31,0.0707089676985797
2019-12-31,-0.0787545190947784
2019-11-29,-0.0049111087571751
2019-10-31,-0.0093790841470875
2019-09-30,-0.0765758761485533
2019-08-30,0.108636194054371
2019-07-31,0.0018710079701368
2019-06-28,0.0174746700758595
2019-05-31,0.0674119691797677
2019-04-30,-0.0185048640666678
2019-03-29,0.0535947615754746
2019-02-28,-0.0176753090574436
2019-01-31,0.0061977706919675
2018-12-31,0.0560757431434694
2018-11-30,0.0187965749054678
2018-10-31,-0.031943513003505
2018-09-28,-0.0307848549385331
2018-08-31,0.0159977136654749
2018-07-31,-0.0158333677190318
2018-06-29,0.0070865503593665
2018-05-31,0.0770057156783133
2018-04-30,-0.0196057987853783
2018-03-30,0.0311755507888931
2018-02-28,-0.0311709357005934
2018-01-31,-0.0378507797558067
2017-12-29,0.0179855336515784
2017-11-30,0.0079084661714794
2017-10-31,-0.0004619718464069
2017-09-29,-0.0775975175596759
2017-08-31,0.0360007689151461
2017-07-31,-0.0070700755819577
2017-06-30,0.0046936437777906
2017-05-31,0.0708716167444038
2017-04-28,0.0154675367731175
2017-03-31,-0.005944797745815
2017-02-28,0.0161737916189173
2017-01-31,0.0041009559067774
2016-12-30,-0.0058153007338441
2016-11-30,-0.0769831117151603
2016-10-31,-0.0476773503509791
2016-09-30,-0.0177315467747498
2016-08-31,-0.0091349059050815
2016-07-29,0.0716909797796105
2016-06-30,0.0660877747044448
2016-05-31,0.009153884640114
2016-04-29,-0.0061400688797178
2016-03-31,-5.70779500634081e-05
2016-02-29,0.0314068159994057
2016-01-29,0.0571875968493536
2015-12-31,4.14410489653077e-05
2015-11-30,-0.0086877881971989
2015-10-30,-0.0051538747178836
2015-09-30,0.0149860740716739
2015-08-31,3.41665911977639e-05
2015-07-31,0.0377997806744777
2015-06-30,-0.0413509830334747
2015-05-29,-0.0181371039110736
2015-04-30,-0.0347107574710789
2015-03-31,0.0119748838374005
2015-02-27,-0.0580471457376583
2015-01-30,0.0930104098597757
2014-12-31,0.0371808878508447
2014-11-28,0.0797384954067066
2014-10-31,0.07901446597915
2014-09-30,-0.0195749373443159
2014-08-29,0.0437779771057979
2014-07-31,0.0064756477470346
2014-06-30,-0.0019561170684108
2014-05-30,0.030076673861178
2014-04-30,0.0719836850173411
